id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
wir_b_505,1980wir_b_2018,Merseyside,Wirral,Wirral,1980,wir_b_2018,Seacombe,Watson D.,CON,939,1,1,2,13101,3904,29.79925,24.05225,,,,,,,,
wir_b_506,1980wir_b_2018,Merseyside,Wirral,Wirral,1980,wir_b_2018,Seacombe,Johnston M.,Lib,351,1,1,3,13101,3904,29.79925,8.990779,,,,,,,,
wir_b_507,1980wir_b_2019,Merseyside,Wirral,Wirral,1980,wir_b_2019,Thurstaston,Dunn S.,CON,2886,0,1,1,11774,3794,32.22355,76.06747,,,,,,,,
wir_b_508,1980wir_b_2019,Merseyside,Wirral,Wirral,1980,wir_b_2019,Thurstaston,Gamet W.,LAB,908,0,1,2,11774,3794,32.22355,23.93253,,,,,,,,
wir_b_509,1980wir_b_2020,Merseyside,Wirral,Wirral,1980,wir_b_2020,Tranmere,Nock W.,LAB,2417,0,1,1,11075,3638,32.84876,66.43761,,,,,,,,
wir_b_510,1980wir_b_2020,Merseyside,Wirral,Wirral,1980,wir_b_2020,Tranmere,Adams A.,CON,782,0,1,2,11075,3638,32.84876,21.49533,,,,,,,,
wir_b_511,1980wir_b_2020,Merseyside,Wirral,Wirral,1980,wir_b_2020,Tranmere,Williams R.,Lib,323,0,1,3,11075,3638,32.84876,8.878505,,,,,,,,
wir_b_512,1980wir_b_2020,Merseyside,Wirral,Wirral,1980,wir_b_2020,Tranmere,Norris J.,Comm,116,0,1,4,11075,3638,32.84876,3.188565,,,,,,,,
wir_b_513,1980wir_b_2021,Merseyside,Wirral,Wirral,1980,wir_b_2021,Upton,Davies R.,LAB,2779,0,1,1,12416,4741,38.1846,58.61633,,,,,,,,
wir_b_514,1980wir_b_2021,Merseyside,Wirral,Wirral,1980,wir_b_2021,Upton,Winter M.,CON,1962,1,1,2,12416,4741,38.1846,41.38367,,,,,,,,
wir_b_515,1980wir_b_2022,Merseyside,Wirral,Wirral,1980,wir_b_2022,Wallasey,Wood K.,CON,3583,1,1,1,12587,5436,43.18742,65.91244,,,,,,,,
wir_b_516,1980wir_b_2022,Merseyside,Wirral,Wirral,1980,wir_b_2022,Wallasey,Mason D.,LAB,971,0,1,2,12587,5436,43.18742,17.8624,,,,,,,,
wir_b_517,1980wir_b_2022,Merseyside,Wirral,Wirral,1980,wir_b_2022,Wallasey,Stribbling N.,Lib,882,0,1,3,12587,5436,43.18742,16.22517,,,,,,,,
wir_b_518,1982wir_b_2001,Merseyside,Wirral,Wirral,1982,wir_b_2001,Bebington,Theaker F.,CON,3179,0,1,1,11455,5564,48.57267,57.13515,,,,,,,,
wir_b_519,1982wir_b_2001,Merseyside,Wirral,Wirral,1982,wir_b_2001,Bebington,McCarthy P.,LAB,1253,0,1,2,11455,5564,48.57267,22.51977,,,,,,,,
wir_b_520,1982wir_b_2001,Merseyside,Wirral,Wirral,1982,wir_b_2001,Bebington,Dooher M.,SDP/Lib,1132,0,1,3,11455,5564,48.57267,20.34508,,,,,,,,
wir_b_521,1982wir_b_2002,Merseyside,Wirral,Wirral,1982,wir_b_2002,Bidston,Cocker J.,LAB,2933,0,1,1,11422,3883,33.9958,75.53438,,,,,,,,
wir_b_522,1982wir_b_2002,Merseyside,Wirral,Wirral,1982,wir_b_2002,Bidston,Williams P.,SDP/Lib,506,1,1,2,11422,3883,33.9958,13.03116,,,,,,,,
wir_b_523,1982wir_b_2002,Merseyside,Wirral,Wirral,1982,wir_b_2002,Bidston,Birkett T.,CON,444,0,1,3,11422,3883,33.9958,11.43446,,,,,,,,
wir_b_524,1982wir_b_2003,Merseyside,Wirral,Wirral,1982,wir_b_2003,Birkenhead,Craig W.,LAB,2328,0,1,1,11780,3916,33.24278,59.44842,,,,,,,,
wir_b_525,1982wir_b_2003,Merseyside,Wirral,Wirral,1982,wir_b_2003,Birkenhead,Lloyd C.,SDP/Lib,1081,1,1,2,11780,3916,33.24278,27.6047,,,,,,,,
wir_b_526,1982wir_b_2003,Merseyside,Wirral,Wirral,1982,wir_b_2003,Birkenhead,Dawson F.,CON,507,0,1,3,11780,3916,33.24278,12.94688,,,,,,,,
wir_b_527,1982wir_b_2004,Merseyside,Wirral,Wirral,1982,wir_b_2004,Bromborough,Williams E.,LAB,1993,0,1,1,11606,4885,42.0903,40.79836,,,,,,,,
wir_b_528,1982wir_b_2004,Merseyside,Wirral,Wirral,1982,wir_b_2004,Bromborough,Davies E.,CON,1826,0,1,2,11606,4885,42.0903,37.37973,,,,,,,,
wir_b_529,1982wir_b_2004,Merseyside,Wirral,Wirral,1982,wir_b_2004,Bromborough,Kelsall H.,SDP/Lib,1066,1,1,3,11606,4885,42.0903,21.8219,,,,,,,,
wir_b_530,1982wir_b_2005,Merseyside,Wirral,Wirral,1982,wir_b_2005,Clatterbridge,Zowe J.,CON,3700,0,1,1,13523,6091,45.04178,60.74536,,,,,,,,
wir_b_531,1982wir_b_2005,Merseyside,Wirral,Wirral,1982,wir_b_2005,Clatterbridge,Harney T.,Lib/SDP,1395,0,1,2,13523,6091,45.04178,22.90264,,,,,,,,
wir_b_532,1982wir_b_2005,Merseyside,Wirral,Wirral,1982,wir_b_2005,Clatterbridge,Benson M.,LAB,996,0,1,3,13523,6091,45.04178,16.352,,,,,,,,
wir_b_533,1982wir_b_2006,Merseyside,Wirral,Wirral,1982,wir_b_2006,Claughton,Perkins R.,Lib/SDP,1865,0,1,1,10920,3984,36.48352,46.81225,,,,,,,,
wir_b_534,1982wir_b_2006,Merseyside,Wirral,Wirral,1982,wir_b_2006,Claughton,McKellar I.,CON,1073,0,1,2,10920,3984,36.48352,26.93273,,,,,,,,
wir_b_535,1982wir_b_2006,Merseyside,Wirral,Wirral,1982,wir_b_2006,Claughton,Keating A.,LAB,988,0,1,3,10920,3984,36.48352,24.7992,,,,,,,,
wir_b_536,1982wir_b_2006,Merseyside,Wirral,Wirral,1982,wir_b_2006,Claughton,Pemberton B.,Ecol,58,0,1,4,10920,3984,36.48352,1.455823,,,,,,,,
wir_b_537,1982wir_b_2007,Merseyside,Wirral,Wirral,1982,wir_b_2007,Eastham,Gilchrist P.,Lib/SDP,3021,0,1,1,12021,5828,48.48182,51.83596,,,,,,,,
wir_b_538,1982wir_b_2007,Merseyside,Wirral,Wirral,1982,wir_b_2007,Eastham,Evans M.,CON,1662,1,1,2,12021,5828,48.48182,28.5175,,,,,,,,
wir_b_539,1982wir_b_2007,Merseyside,Wirral,Wirral,1982,wir_b_2007,Eastham,Barker G.,LAB,1145,0,1,3,12021,5828,48.48182,19.64653,,,,,,,,
wir_b_540,1982wir_b_2008,Merseyside,Wirral,Wirral,1982,wir_b_2008,Egerton,Dunn A.,LAB,1755,0,1,1,11584,4455,38.45822,39.39394,,,,,,,,
wir_b_541,1982wir_b_2008,Merseyside,Wirral,Wirral,1982,wir_b_2008,Egerton,Lea M.,CON,1615,1,1,2,11584,4455,38.45822,36.2514,,,,,,,,
wir_b_542,1982wir_b_2008,Merseyside,Wirral,Wirral,1982,wir_b_2008,Egerton,Holbrook S.,SDP/Lib,1085,0,1,3,11584,4455,38.45822,24.35466,,,,,,,,
wir_b_543,1982wir_b_2009,Merseyside,Wirral,Wirral,1982,wir_b_2009,Heswall,Wilson P.,CON,3928,0,1,1,12856,5137,39.958,76.46486,,,,,,,,
wir_b_544,1982wir_b_2009,Merseyside,Wirral,Wirral,1982,wir_b_2009,Heswall,Horton-Smith D.,SDP/Lib,903,0,1,2,12856,5137,39.958,17.57835,,,,,,,,
wir_b_545,1982wir_b_2009,Merseyside,Wirral,Wirral,1982,wir_b_2009,Heswall,Hall J.,LAB,306,0,1,3,12856,5137,39.958,5.956784,,,,,,,,
wir_b_546,1982wir_b_2010,Merseyside,Wirral,Wirral,1982,wir_b_2010,Hoylake,Amyes B.,CON,3626,0,1,1,12648,5744,45.4143,63.12674,,,,,,,,
wir_b_547,1982wir_b_2010,Merseyside,Wirral,Wirral,1982,wir_b_2010,Hoylake,Barker P.,SDP/Lib,2118,0,1,2,12648,5744,45.4143,36.87326,,,,,,,,
wir_b_548,1982wir_b_2011,Merseyside,Wirral,Wirral,1982,wir_b_2011,Leasowe,Clark J.,LAB,1939,0,1,1,10955,3612,32.97124,53.68217,,,,,,,,
wir_b_549,1982wir_b_2011,Merseyside,Wirral,Wirral,1982,wir_b_2011,Leasowe,Sanders E.,CON,949,0,1,2,10955,3612,32.97124,26.27353,,,,,,,,
wir_b_550,1982wir_b_2011,Merseyside,Wirral,Wirral,1982,wir_b_2011,Leasowe,Thomas B.,Lib/SDP,724,0,1,3,10955,3612,32.97124,20.0443,,,,,,,,
wir_b_551,1982wir_b_2012,Merseyside,Wirral,Wirral,1982,wir_b_2012,Liscard,Morgan S.,CON,2355,0,1,1,12248,4874,39.79425,48.3176,,,,,,,,
wir_b_552,1982wir_b_2012,Merseyside,Wirral,Wirral,1982,wir_b_2012,Liscard,Mannin M.,LAB,1321,0,1,2,12248,4874,39.79425,27.10299,,,,,,,,
wir_b_553,1982wir_b_2012,Merseyside,Wirral,Wirral,1982,wir_b_2012,Liscard,Canning M.,Lib/SDP,1198,1,1,3,12248,4874,39.79425,24.5794,,,,,,,,
wir_b_554,1982wir_b_2013,Merseyside,Wirral,Wirral,1982,wir_b_2013,Moreton,Young A.,CON,1749,1,1,1,9389,3905,41.59122,44.78873,,,,,,,,
wir_b_555,1982wir_b_2013,Merseyside,Wirral,Wirral,1982,wir_b_2013,Moreton,Taylor P.,LAB,1168,0,1,2,9389,3905,41.59122,29.91037,,,,,,,,
wir_b_556,1982wir_b_2013,Merseyside,Wirral,Wirral,1982,wir_b_2013,Moreton,Richardson J.,SDP/Lib,988,0,1,3,9389,3905,41.59122,25.3009,,,,,,,,
wir_b_557,1982wir_b_2014,Merseyside,Wirral,Wirral,1982,wir_b_2014,New Brighton,Redhead J.,CON,2498,0,1,1,11731,4451,37.9422,56.12222,,,,,,,,
wir_b_558,1982wir_b_2014,Merseyside,Wirral,Wirral,1982,wir_b_2014,New Brighton,Jackson I.,LAB,1003,0,1,2,11731,4451,37.9422,22.53426,,,,,,,,
wir_b_559,1982wir_b_2014,Merseyside,Wirral,Wirral,1982,wir_b_2014,New Brighton,Storey F.,SDP/Lib,950,0,1,3,11731,4451,37.9422,21.34352,,,,,,,,
wir_b_560,1982wir_b_2015,Merseyside,Wirral,Wirral,1982,wir_b_2015,Oxton,Lindsay G.,Lib/SDP,2627,0,1,1,11458,4894,42.71252,53.67797,,,,,,,,
wir_b_561,1982wir_b_2015,Merseyside,Wirral,Wirral,1982,wir_b_2015,Oxton,Morton F.,CON,1471,0,1,2,11458,4894,42.71252,30.05721,,,,,,,,
wir_b_562,1982wir_b_2015,Merseyside,Wirral,Wirral,1982,wir_b_2015,Oxton,Chape A.,LAB,719,0,1,3,11458,4894,42.71252,14.69146,,,,,,,,
wir_b_563,1982wir_b_2015,Merseyside,Wirral,Wirral,1982,wir_b_2015,Oxton,Bell J.,Ecol,77,0,1,4,11458,4894,42.71252,1.573355,,,,,,,,
wir_b_564,1982wir_b_2016,Merseyside,Wirral,Wirral,1982,wir_b_2016,Prenton,Baker M.,CON,2850,0,1,1,12701,5826,45.8704,48.91864,,,,,,,,
wir_b_565,1982wir_b_2016,Merseyside,Wirral,Wirral,1982,wir_b_2016,Prenton,McGee V.,LAB,1772,0,1,2,12701,5826,45.8704,30.41538,,,,,,,,
wir_b_566,1982wir_b_2016,Merseyside,Wirral,Wirral,1982,wir_b_2016,Prenton,Miller M.,SDP/Lib,1204,0,1,3,12701,5826,45.8704,20.66598,,,,,,,,
wir_b_567,1982wir_b_2017,Merseyside,Wirral,Wirral,1982,wir_b_2017,Royden,Lloyd W.,CON,2979,0,1,1,11276,4549,40.34232,65.48692,,,,,,,,
wir_b_568,1982wir_b_2017,Merseyside,Wirral,Wirral,1982,wir_b_2017,Royden,Colwell A.,SDP/Lib,1570,0,1,2,11276,4549,40.34232,34.51308,,,,,,,,
wir_b_569,1982wir_b_2018,Merseyside,Wirral,Wirral,1982,wir_b_2018,Seacombe,Cowderoy A.,LAB,2192,0,1,1,12917,4457,34.50492,49.18106,,,,,,,,
wir_b_570,1982wir_b_2018,Merseyside,Wirral,Wirral,1982,wir_b_2018,Seacombe,Revans P.,SDP/Lib,1177,0,1,2,12917,4457,34.50492,26.4079,,,,,,,,
wir_b_571,1982wir_b_2018,Merseyside,Wirral,Wirral,1982,wir_b_2018,Seacombe,Kennedy L.,CON,1088,1,1,3,12917,4457,34.50492,24.41104,,,,,,,,
wir_b_572,1982wir_b_2019,Merseyside,Wirral,Wirral,1982,wir_b_2019,Thurstaston,Fletcher D.,CON,3328,0,1,1,11957,4947,41.37325,67.27309,,,,,,,,
wir_b_573,1982wir_b_2019,Merseyside,Wirral,Wirral,1982,wir_b_2019,Thurstaston,Baxter D.,SDP/Lib,1145,0,1,2,11957,4947,41.37325,23.14534,,,,,,,,
wir_b_574,1982wir_b_2019,Merseyside,Wirral,Wirral,1982,wir_b_2019,Thurstaston,Rimmer K.,LAB,474,0,1,3,11957,4947,41.37325,9.581565,,,,,,,,
wir_b_575,1982wir_b_2020,Merseyside,Wirral,Wirral,1982,wir_b_2020,Tranmere,Kellett J.,LAB,2138,0,1,1,11187,3578,31.98355,59.75405,,,,,,,,
wir_b_576,1982wir_b_2020,Merseyside,Wirral,Wirral,1982,wir_b_2020,Tranmere,Hollingworth P.,SDP/Lib,747,0,1,2,11187,3578,31.98355,20.87758,,,,,,,,
wir_b_577,1982wir_b_2020,Merseyside,Wirral,Wirral,1982,wir_b_2020,Tranmere,Entwistle R.,CON,693,0,1,3,11187,3578,31.98355,19.36836,,,,,,,,
wir_b_578,1982wir_b_2021,Merseyside,Wirral,Wirral,1982,wir_b_2021,Upton,Penfold C.,LAB,2345,0,1,1,12506,5249,41.97186,44.67517,,,,,,,,
wir_b_579,1982wir_b_2021,Merseyside,Wirral,Wirral,1982,wir_b_2021,Upton,Bartlett D.,CON,1798,0,1,2,12506,5249,41.97186,34.25414,,,,,,,,
wir_b_580,1982wir_b_2021,Merseyside,Wirral,Wirral,1982,wir_b_2021,Upton,Copestake E.,SDP/Lib,1106,0,1,3,12506,5249,41.97186,21.07068,,,,,,,,
wir_b_581,1982wir_b_2022,Merseyside,Wirral,Wirral,1982,wir_b_2022,Wallasey,Moir P.,CON,3663,1,1,1,12611,5807,46.0471,63.07904,,,,,,,,
wir_b_582,1982wir_b_2022,Merseyside,Wirral,Wirral,1982,wir_b_2022,Wallasey,Forbes J.,SDP/Lib,1567,0,1,2,12611,5807,46.0471,26.98467,,,,,,,,
wir_b_583,1982wir_b_2022,Merseyside,Wirral,Wirral,1982,wir_b_2022,Wallasey,Bretherton C.,LAB,577,1,1,3,12611,5807,46.0471,9.936284,,,,,,,,
wir_b_584,1983wir_b_2001,Merseyside,Wirral,Wirral,1983,wir_b_2001,Bebington,Shennan J.,CON,3280,0,1,1,11407,5792,50.77584,56.62983,,,,,,,,
wir_b_585,1983wir_b_2001,Merseyside,Wirral,Wirral,1983,wir_b_2001,Bebington,McCarthy P.,LAB,1649,0,1,2,11407,5792,50.77584,28.4703,,,,,,,,
wir_b_586,1983wir_b_2001,Merseyside,Wirral,Wirral,1983,wir_b_2001,Bebington,Brighouse A.,Lib/SDP,863,0,1,3,11407,5792,50.77584,14.89986,,,,,,,,
wir_b_587,1983wir_b_2002,Merseyside,Wirral,Wirral,1983,wir_b_2002,Bidston,Davies A.,LAB,3333,0,1,1,11183,4151,37.11884,80.29391,,,,,,,,
wir_b_588,1983wir_b_2002,Merseyside,Wirral,Wirral,1983,wir_b_2002,Bidston,Firth R.,CON,461,0,1,2,11183,4151,37.11884,11.10576,,,,,,,,
wir_b_589,1983wir_b_2002,Merseyside,Wirral,Wirral,1983,wir_b_2002,Bidston,Wood W.,SDP/Lib,357,0,1,3,11183,4151,37.11884,8.600337,,,,,,,,
wir_b_590,1983wir_b_2003,Merseyside,Wirral,Wirral,1983,wir_b_2003,Birkenhead,Smith A.,LAB,2878,0,1,1,11663,4324,37.07451,66.55874,,,,,,,,
wir_b_591,1983wir_b_2003,Merseyside,Wirral,Wirral,1983,wir_b_2003,Birkenhead,Lloyd C.,Lib/SDP,903,1,1,2,11663,4324,37.07451,20.88344,,,,,,,,
wir_b_592,1983wir_b_2003,Merseyside,Wirral,Wirral,1983,wir_b_2003,Birkenhead,Clement A.,CON,543,0,1,3,11663,4324,37.07451,12.55782,,,,,,,,
wir_b_593,1983wir_b_2004,Merseyside,Wirral,Wirral,1983,wir_b_2004,Bromborough,Moore A.,LAB,2461,1,1,1,11715,5086,43.41442,48.38773,,,,,,,,
wir_b_594,1983wir_b_2004,Merseyside,Wirral,Wirral,1983,wir_b_2004,Bromborough,Davies E.,CON,1904,0,1,2,11715,5086,43.41442,37.4361,,,,,,,,
wir_b_595,1983wir_b_2004,Merseyside,Wirral,Wirral,1983,wir_b_2004,Bromborough,Williams R.,Lib/SDP,721,0,1,3,11715,5086,43.41442,14.17617,,,,,,,,
wir_b_596,1983wir_b_2005,Merseyside,Wirral,Wirral,1983,wir_b_2005,Clatterbridge,Goodfellow D.,CON,3999,1,1,1,13698,6405,46.75865,62.4356,,,,,,,,
wir_b_597,1983wir_b_2005,Merseyside,Wirral,Wirral,1983,wir_b_2005,Clatterbridge,Farmer G.,LAB,1361,1,1,2,13698,6405,46.75865,21.24902,,,,,,,,
wir_b_598,1983wir_b_2005,Merseyside,Wirral,Wirral,1983,wir_b_2005,Clatterbridge,Lloyd P.,Lib/SDP,1045,0,1,3,13698,6405,46.75865,16.31538,,,,,,,,
wir_b_599,1983wir_b_2006,Merseyside,Wirral,Wirral,1983,wir_b_2006,Claughton,Curtis R.,Lib/SDP,2029,1,1,1,10780,5209,48.32096,38.95181,,,,,,,,
wir_b_600,1983wir_b_2006,Merseyside,Wirral,Wirral,1983,wir_b_2006,Claughton,McKellar I.,CON,1835,0,1,2,10780,5209,48.32096,35.22749,,,,,,,,
wir_b_601,1983wir_b_2006,Merseyside,Wirral,Wirral,1983,wir_b_2006,Claughton,Holmes C.,LAB,1345,0,1,3,10780,5209,48.32096,25.8207,,,,,,,,
wir_b_602,1983wir_b_2007,Merseyside,Wirral,Wirral,1983,wir_b_2007,Eastham,Mitchell G.,Lib/SDP,2416,0,1,1,12037,6093,50.61892,39.65206,,,,,,,,
wir_b_603,1983wir_b_2007,Merseyside,Wirral,Wirral,1983,wir_b_2007,Eastham,Evans M.,CON,2003,1,1,2,12037,6093,50.61892,32.87379,,,,,,,,
wir_b_604,1983wir_b_2007,Merseyside,Wirral,Wirral,1983,wir_b_2007,Eastham,Taylor P.,LAB,1674,0,1,3,12037,6093,50.61892,27.47415,,,,,,,,
wir_b_605,1983wir_b_2008,Merseyside,Wirral,Wirral,1983,wir_b_2008,Egerton,Smith W.,LAB,2538,0,1,1,11561,5026,43.47375,50.49741,,,,,,,,
wir_b_606,1983wir_b_2008,Merseyside,Wirral,Wirral,1983,wir_b_2008,Egerton,Cureton M.,CON,1643,1,1,2,11561,5026,43.47375,32.69001,,,,,,,,
wir_b_607,1983wir_b_2008,Merseyside,Wirral,Wirral,1983,wir_b_2008,Egerton,Holbrook S.,SDP/Lib,845,0,1,3,11561,5026,43.47375,16.81257,,,,,,,,
wir_b_608,1983wir_b_2009,Merseyside,Wirral,Wirral,1983,wir_b_2009,Heswall,Robertson V.,CON,4066,1,1,1,12879,5459,42.38683,74.48251,,,,,,,,
wir_b_609,1983wir_b_2009,Merseyside,Wirral,Wirral,1983,wir_b_2009,Heswall,Judge E.,SDP/Lib,888,0,1,2,12879,5459,42.38683,16.26672,,,,,,,,
wir_b_610,1983wir_b_2009,Merseyside,Wirral,Wirral,1983,wir_b_2009,Heswall,Halling J.,LAB,505,0,1,3,12879,5459,42.38683,9.250778,,,,,,,,
wir_b_611,1983wir_b_2010,Merseyside,Wirral,Wirral,1983,wir_b_2010,Hoylake,Thompson H.,CON,3652,0,1,1,12589,5619,44.6342,64.99377,,,,,,,,
wir_b_612,1983wir_b_2010,Merseyside,Wirral,Wirral,1983,wir_b_2010,Hoylake,Robertshaw C.,Lib/SDP,1456,0,1,2,12589,5619,44.6342,25.91208,,,,,,,,
wir_b_613,1983wir_b_2010,Merseyside,Wirral,Wirral,1983,wir_b_2010,Hoylake,McCabe I.,LAB,511,1,1,3,12589,5619,44.6342,9.094145,,,,,,,,
wir_b_614,1983wir_b_2011,Merseyside,Wirral,Wirral,1983,wir_b_2011,Leasowe,Fox W.,LAB,2447,0,1,1,10851,3913,36.06119,62.53514,,,,,,,,
wir_b_615,1983wir_b_2011,Merseyside,Wirral,Wirral,1983,wir_b_2011,Leasowe,Sanders E.,CON,1015,0,1,2,10851,3913,36.06119,25.93918,,,,,,,,
wir_b_616,1983wir_b_2011,Merseyside,Wirral,Wirral,1983,wir_b_2011,Leasowe,Thomas B.,Lib/SDP,451,0,1,3,10851,3913,36.06119,11.52568,,,,,,,,
wir_b_617,1983wir_b_2012,Merseyside,Wirral,Wirral,1983,wir_b_2012,Liscard,Hale J.,CON,2352,0,1,1,12170,4926,40.47658,47.74665,,,,,,,,
wir_b_618,1983wir_b_2012,Merseyside,Wirral,Wirral,1983,wir_b_2012,Liscard,Rimmer K.,LAB,1668,0,1,2,12170,4926,40.47658,33.86115,,,,,,,,
wir_b_619,1983wir_b_2012,Merseyside,Wirral,Wirral,1983,wir_b_2012,Liscard,Gallagher M.,Lib/SDP,906,1,1,3,12170,4926,40.47658,18.3922,,,,,,,,
wir_b_620,1983wir_b_2013,Merseyside,Wirral,Wirral,1983,wir_b_2013,Moreton,Williams D.,CON,1918,0,1,1,9394,4355,46.35938,44.04133,,,,,,,,
wir_b_621,1983wir_b_2013,Merseyside,Wirral,Wirral,1983,wir_b_2013,Moreton,Marshall-Clarke S.,LAB,1767,0,1,2,9394,4355,46.35938,40.57405,,,,,,,,
wir_b_622,1983wir_b_2013,Merseyside,Wirral,Wirral,1983,wir_b_2013,Moreton,Eyres J.,SDP/Lib,670,0,1,3,9394,4355,46.35938,15.38461,,,,,,,,
wir_b_623,1983wir_b_2014,Merseyside,Wirral,Wirral,1983,wir_b_2014,New Brighton,Nottage B.,CON,2289,0,1,1,11720,4306,36.74062,53.15838,,,,,,,,
wir_b_624,1983wir_b_2014,Merseyside,Wirral,Wirral,1983,wir_b_2014,New Brighton,Jackson I.,LAB,1312,0,1,2,11720,4306,36.74062,30.46911,,,,,,,,
wir_b_625,1983wir_b_2014,Merseyside,Wirral,Wirral,1983,wir_b_2014,New Brighton,Pumford G.,SDP/Lib,705,1,1,3,11720,4306,36.74062,16.3725,,,,,,,,
wir_b_626,1983wir_b_2015,Merseyside,Wirral,Wirral,1983,wir_b_2015,Oxton,Egdell L.,Lib/SDP,2172,0,1,1,11409,5271,46.20037,41.2066,,,,,,,,
wir_b_627,1983wir_b_2015,Merseyside,Wirral,Wirral,1983,wir_b_2015,Oxton,Birkett T.,CON,1946,0,1,2,11409,5271,46.20037,36.91899,,,,,,,,
wir_b_628,1983wir_b_2015,Merseyside,Wirral,Wirral,1983,wir_b_2015,Oxton,Cocker P.,LAB,1117,1,1,3,11409,5271,46.20037,21.19143,,,,,,,,
wir_b_629,1983wir_b_2015,Merseyside,Wirral,Wirral,1983,wir_b_2015,Oxton,Cross R.,IND,36,0,1,4,11409,5271,46.20037,0.6829824,,,,,,,,
wir_b_630,1983wir_b_2016,Merseyside,Wirral,Wirral,1983,wir_b_2016,Prenton,Taylor W.,CON,2944,0,1,1,12839,5891,45.88364,49.97454,,,,,,,,
wir_b_631,1983wir_b_2016,Merseyside,Wirral,Wirral,1983,wir_b_2016,Prenton,Brady P.,LAB,1908,0,1,2,12839,5891,45.88364,32.38839,,,,,,,,
wir_b_632,1983wir_b_2016,Merseyside,Wirral,Wirral,1983,wir_b_2016,Prenton,Miller M.,SDP/Lib,1039,0,1,3,12839,5891,45.88364,17.63707,,,,,,,,
wir_b_633,1983wir_b_2017,Merseyside,Wirral,Wirral,1983,wir_b_2017,Royden,Cumpstey R.,CON,3013,0,1,1,11987,4659,38.86711,64.67053,,,,,,,,
wir_b_634,1983wir_b_2017,Merseyside,Wirral,Wirral,1983,wir_b_2017,Royden,Colwell A.,Lib/SDP,1084,0,1,2,11987,4659,38.86711,23.2668,,,,,,,,
wir_b_635,1983wir_b_2017,Merseyside,Wirral,Wirral,1983,wir_b_2017,Royden,Grant J.,LAB,562,0,1,3,11987,4659,38.86711,12.06267,,,,,,,,
wir_b_636,1983wir_b_2018,Merseyside,Wirral,Wirral,1983,wir_b_2018,Seacombe,Gilfoyle B.,LAB,2754,0,1,1,12584,4517,35.89479,60.96967,,,,,,,,
wir_b_637,1983wir_b_2018,Merseyside,Wirral,Wirral,1983,wir_b_2018,Seacombe,Kennedy L.,CON,1179,1,1,2,12584,4517,35.89479,26.10139,,,,,,,,
wir_b_638,1983wir_b_2018,Merseyside,Wirral,Wirral,1983,wir_b_2018,Seacombe,Holmes C.,SDP/Lib,584,0,1,3,12584,4517,35.89479,12.92894,,,,,,,,
wir_b_639,1983wir_b_2019,Merseyside,Wirral,Wirral,1983,wir_b_2019,Thurstaston,McCubbin D.,CON,3409,0,1,1,12270,5121,41.73594,66.56903,,,,,,,,
wir_b_640,1983wir_b_2019,Merseyside,Wirral,Wirral,1983,wir_b_2019,Thurstaston,Burden J.,LAB,913,1,1,2,12270,5121,41.73594,17.82855,,,,,,,,
wir_b_641,1983wir_b_2019,Merseyside,Wirral,Wirral,1983,wir_b_2019,Thurstaston,Thornton J.,SDP/Lib,799,0,1,3,12270,5121,41.73594,15.60242,,,,,,,,
wir_b_642,1983wir_b_2020,Merseyside,Wirral,Wirral,1983,wir_b_2020,Tranmere,Barker G.,LAB,2983,0,1,1,11479,4237,36.91088,70.40359,,,,,,,,
wir_b_643,1983wir_b_2020,Merseyside,Wirral,Wirral,1983,wir_b_2020,Tranmere,Lloyd W.,CON,773,0,1,2,11479,4237,36.91088,18.24404,,,,,,,,
wir_b_644,1983wir_b_2020,Merseyside,Wirral,Wirral,1983,wir_b_2020,Tranmere,Cunniffe E.,SDP/Lib,481,0,1,3,11479,4237,36.91088,11.35237,,,,,,,,
wir_b_645,1983wir_b_2021,Merseyside,Wirral,Wirral,1983,wir_b_2021,Upton,Corcoran P.,LAB,2775,0,1,1,12752,5592,43.85194,49.62446,,,,,,,,
wir_b_646,1983wir_b_2021,Merseyside,Wirral,Wirral,1983,wir_b_2021,Upton,Bartlett D.,CON,1949,0,1,2,12752,5592,43.85194,34.85336,,,,,,,,
wir_b_647,1983wir_b_2021,Merseyside,Wirral,Wirral,1983,wir_b_2021,Upton,Copestake E.,Lib/SDP,765,0,1,3,12752,5592,43.85194,13.68026,,,,,,,,
wir_b_648,1983wir_b_2021,Merseyside,Wirral,Wirral,1983,wir_b_2021,Upton,Wilkinson M.,IND,103,1,1,4,12752,5592,43.85194,1.841917,,,,,,,,
wir_b_649,1983wir_b_2022,Merseyside,Wirral,Wirral,1983,wir_b_2022,Wallasey,Whatling C.,CON,3705,0,1,1,12612,5713,45.29813,64.85209,,,,,,,,
wir_b_650,1983wir_b_2022,Merseyside,Wirral,Wirral,1983,wir_b_2022,Wallasey,Horton I.,Lib/SDP,1067,0,1,2,12612,5713,45.29813,18.6767,,,,,,,,
wir_b_651,1983wir_b_2022,Merseyside,Wirral,Wirral,1983,wir_b_2022,Wallasey,McGee V.,LAB,941,0,1,3,12612,5713,45.29813,16.47121,,,,,,,,
wir_b_652,1984wir_b_2001,Merseyside,Wirral,Wirral,1984,wir_b_2001,Bebington,Richmond I.,CON,3208,1,1,1,11572,5816,50.25925,55.15818,,,,,,,,
