id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
sth_a_141,1954stha2007,St Helens,St Helens,St Helens,1954,stha2007,Parr,Shard M.,Lab,0,1,1,1,10029,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-370",
sth_a_143,1954stha2008,St Helens,St Helens,St Helens,1954,stha2008,South Eccleston,Burke J.,Lab,2144,0,2,1,8592,7314,42.56285,58.62729,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-371",
sth_a_142,1954stha2008,St Helens,St Helens,St Helens,1954,stha2008,South Eccleston,Heneghan P.,Lab,2092,0,2,2,8592,7314,42.56285,57.20536,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-372",
sth_a_145,1954stha2008,St Helens,St Helens,St Helens,1954,stha2008,South Eccleston,Fitzgerald J.,Con,1568,0,2,3,8592,7314,42.56285,42.87667,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-373",
sth_a_144,1954stha2008,St Helens,St Helens,St Helens,1954,stha2008,South Eccleston,Eccles G.,Con,1510,0,2,4,8592,7314,42.56285,41.29068,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-374",
sth_a_147,1954stha2009,St Helens,St Helens,St Helens,1954,stha2009,South Windle,Moore S.,Lab,1648,0,1,1,6527,3023,46.3153,54.51538,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-375",
sth_a_146,1954stha2009,St Helens,St Helens,St Helens,1954,stha2009,South Windle,Martin C.,Con,1375,0,1,2,6527,3023,46.3153,45.48462,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-376",
sth_a_148,1954stha2010,St Helens,St Helens,St Helens,1954,stha2010,West Sutton,O'Brien T.,Lab,0,0,1,1,7908,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-377",
sth_a_149,1955stha2001,St Helens,St Helens,St Helens,1955,stha2001,Central,Hignett T.,Lab,0,0,1,1,5865,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-378",
sth_a_150,1955stha2002,St Helens,St Helens,St Helens,1955,stha2002,East Sutton,Johnson W.,Lab,0,0,1,1,10101,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-379",
sth_a_151,1955stha2003,St Helens,St Helens,St Helens,1955,stha2003,Hardshaw,Rimmer H.,Lab,1473,0,1,1,7020,2318,33.01994,63.54616,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-380",
sth_a_152,1955stha2003,St Helens,St Helens,St Helens,1955,stha2003,Hardshaw,Gerrard W.,Con,845,0,1,2,7020,2318,33.01994,36.45384,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-381",
sth_a_154,1955stha2004,St Helens,St Helens,St Helens,1955,stha2004,Moss Bank,Barlow R.,Lab,1230,0,1,1,0,2140,,57.47663,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-382",
sth_a_153,1955stha2004,St Helens,St Helens,St Helens,1955,stha2004,Moss Bank,Brown H.,Con,910,0,1,2,0,2140,,42.52337,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-383",
sth_a_156,1955stha2005,St Helens,St Helens,St Helens,1955,stha2005,North Eccleston,Melia A.,Con,1832,0,1,1,7270,3642,50.09629,50.30203,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-384",
