id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
boo_019,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Moore A.,Lab,1389,0,4,3,4049,8517,52.58706,65.23424,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-19",
boo_020,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Mahon S.,Lab,1458,0,4,1,4049,8517,52.58706,68.47482,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-20",
boo_021,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Waring J.,I.Lab,172,0,4,10,4049,8517,52.58706,8.077962,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-21",
boo_022,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Cheetham A.,Con,627,0,4,5,4049,8517,52.58706,29.44699,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-22",
boo_023,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Lloyd W.,I.Lab,209,0,4,9,4049,8517,52.58706,9.815662,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-23",
boo_024,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Smith H.,Con,535,0,4,8,4049,8517,52.58706,25.12622,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-24",
boo_025,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Draper H.,Con,576,0,4,7,4049,8517,52.58706,27.05178,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-25",
boo_026,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Hughes E.,Con,610,0,4,6,4049,8517,52.58706,28.64858,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-26",
boo_027,1945boot1004,Bootle,Bootle,Sefton,1945,boot1004,Mersey,Smith E.,Lab,1368,0,4,4,4049,8517,52.58706,64.24798,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-27",
boo_028,1945boot1005,Bootle,Bootle,Sefton,1945,boot1005,Orrell,Forrester J.,Con,2118,0,2,2,9542,8155,42.73213,51.94359,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-28",
